frame,gesture,valid,anchor_x,anchor_y,left_foot_length,right_foot_length,current_scale,scale,raw_left_big_toe_x,raw_left_big_toe_y,raw_left_big_toe_conf,raw_left_small_toe_x,raw_left_small_toe_y,raw_left_small_toe_conf,raw_left_heel_x,raw_left_heel_y,raw_left_heel_conf,raw_left_ankle_x,raw_left_ankle_y,raw_left_ankle_conf,raw_right_big_toe_x,raw_right_big_toe_y,raw_right_big_toe_conf,raw_right_small_toe_x,raw_right_small_toe_y,raw_right_small_toe_conf,raw_right_heel_x,raw_right_heel_y,raw_right_heel_conf,raw_right_ankle_x,raw_right_ankle_y,raw_right_ankle_conf,norm_left_big_toe_x,norm_left_big_toe_y,norm_left_big_toe_conf,norm_left_small_toe_x,norm_left_small_toe_y,norm_left_small_toe_conf,norm_left_heel_x,norm_left_heel_y,norm_left_heel_conf,norm_left_ankle_x,norm_left_ankle_y,norm_left_ankle_conf,norm_right_big_toe_x,norm_right_big_toe_y,norm_right_big_toe_conf,norm_right_small_toe_x,norm_right_small_toe_y,norm_right_small_toe_conf,norm_right_heel_x,norm_right_heel_y,norm_right_heel_conf,norm_right_ankle_x,norm_right_ankle_y,norm_right_ankle_conf,norm_left_toe_center_x,norm_left_toe_center_y,norm_left_toe_center_conf,norm_right_toe_center_x,norm_right_toe_center_y,norm_right_toe_center_conf,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y,left_heel_x,left_heel_y,right_heel_x,right_heel_y,left_toe_center_x,left_toe_center_y,right_toe_center_x,right_toe_center_y,left_big_toe_x,left_big_toe_y,left_small_toe_x,left_small_toe_y,right_big_toe_x,right_big_toe_y,right_small_toe_x,right_small_toe_y,left_foot_angle_rad,right_foot_angle_rad,left_foot_angle_deg,right_foot_angle_deg,ankle_distance_norm,toe_distance_norm,left_right_toe_dx,left_right_toe_dy,left_toe_width_norm,right_toe_width_norm,foot_angle_diff_deg,foot_angle_abs_diff_deg,reason
161,feet_open,True,276.7469482421875,638.3510131835938,68.60717556736927,49.324443975874644,58.965809771621956,53.972433267187164,426.27227783203125,683.4611206054688,0.9414932727813721,438.536865234375,670.3820190429688,0.9260182976722717,372.62908935546875,643.2490844726562,0.956009566783905,387.1778564453125,631.8587646484375,0.9749852418899536,162.26644897460938,704.4783325195312,0.9063159823417664,139.62765502929688,695.4519653320312,0.8932597637176514,168.24195861816406,653.772216796875,0.9185507893562317,166.3160400390625,644.84326171875,0.9510919451713562,2.7704018614396713,0.835799030934185,0.9414932727813721,2.9976398542429354,0.5934697385387,0.9260182976722717,1.7765021013342626,0.09075135198768793,0.956009566783905,2.0460613227579287,-0.1202882312720047,0.9749852418899536,-2.1210920526938177,1.2252054490220652,0.9063159823417664,-2.5405431052939584,1.0579651257478573,0.8932597637176514,-2.010377947699268,0.2857237052281772,0.9185507893562317,-2.0460613227579287,0.1202882312720047,0.9510919451713562,2.8840208578413034,0.7146343847364425,0.9260182976722717,-2.330817578993888,1.1415852873849612,0.8932597637176514,2.0460613227579287,-0.1202882312720047,-2.0460613227579287,0.1202882312720047,1.7765021013342626,0.09075135198768793,-2.010377947699268,0.2857237052281772,2.8840208578413034,0.7146343847364425,-2.330817578993888,1.1415852873849612,2.7704018614396713,0.835799030934185,2.9976398542429354,0.5934697385387,-2.1210920526938177,1.2252054490220652,-2.5405431052939584,1.0579651257478573,0.5130091114898689,1.929046046048866,29.3932569401258,110.52619692499908,4.099188307491361,5.232286975650904,-5.214838436835191,0.42695090264851876,0.332205646138281,0.4515623005258827,-81.13293998487329,81.13293998487329,
162,feet_open,True,279.91834259033203,637.9076843261719,66.71832722238466,45.284439157627894,56.00138319000628,54.07388076332812,425.1994934082031,681.6218872070312,0.9106266498565674,438.0269470214844,669.2312622070312,0.8952199220657349,373.4071044921875,642.8170166015625,0.9281341433525085,389.4317321777344,630.990234375,0.9555127620697021,162.76931762695312,700.166259765625,0.9009069800376892,139.14599609375,691.8043823242188,0.8910722136497498,171.9459991455078,655.8583984375,0.9219450354576111,170.4049530029297,644.8251342773438,0.9519377946853638,2.686715818562037,0.808416230974595,0.9106266498565674,2.9239366991832147,0.5792737166018688,0.8952199220657349,1.728907941914496,0.09078934609627724,0.9281341433525085,2.025254855791158,-0.127925901627966,0.9555127620697021,-2.1664623161803314,1.1513613330611128,0.9009069800376892,-2.6033335227541348,0.9967233207089992,0.8910722136497498,-1.9967559553826033,0.33196644771798883,0.9219450354576111,-2.025254855791158,0.127925901627966,0.9519377946853638,2.8053262588726255,0.6938449737882318,0.8952199220657349,-2.384897919467233,1.074042326885056,0.8910722136497498,2.025254855791158,-0.127925901627966,-2.025254855791158,0.127925901627966,1.728907941914496,0.09078934609627724,-1.9967559553826033,0.33196644771798883,2.8053262588726255,0.6938449737882318,-2.384897919467233,1.074042326885056,2.686715818562037,0.808416230974595,2.9239366991832147,0.5792737166018688,-2.1664623161803314,1.1513613330611128,-2.6033335227541348,0.9967233207089992,0.510673149542714,2.0527125669103943,29.25941617945066,117.6117666374312,4.05858215006817,5.204130767834864,-5.190224178339859,0.38019735309682423,0.3298181894555578,0.4634321590022247,-88.35235045798055,88.35235045798055,
163,feet_open,True,279.83404541015625,637.312744140625,66.24806929891938,46.65423599590908,56.45115264741423,54.192744357532426,424.8810119628906,681.3243408203125,0.910520613193512,437.89385986328125,668.9793090820312,0.8948500752449036,373.74591064453125,642.4981689453125,0.9284594655036926,389.6700439453125,630.6195678710938,0.9555686116218567,161.9973602294922,700.3505249023438,0.9018619656562805,138.2825927734375,691.7413940429688,0.8921355605125427,171.6504669189453,654.646484375,0.9226047992706299,169.998046875,644.0059204101562,0.9524219632148743,2.6765015920913373,0.8121307972396528,0.910520613193512,2.9166231813310217,0.5843321890563162,0.8948500752449036,1.7329232233525351,0.09568485350136657,0.9284594655036926,2.0267657568792194,-0.1235068706868495,0.9555686116218567,-2.174399665077776,1.1632144027590092,0.9018619656562805,-2.6120000807274866,1.0043530835651162,0.8921355605125427,-1.9962742203546322,0.31985352356428,0.9226047992706299,-2.0267657568792194,0.1235068706868495,0.9524219632148743,2.7965623867111793,0.6982314931479845,0.8948500752449036,-2.3931998729026316,1.0837837431620627,0.8921355605125427,2.0267657568792194,-0.1235068706868495,-2.0267657568792194,0.1235068706868495,1.7329232233525351,0.09568485350136657,-1.9962742203546322,0.31985352356428,2.7965623867111793,0.6982314931479845,-2.3931998729026316,1.0837837431620627,2.6765015920913373,0.8121307972396528,2.9166231813310217,0.5843321890563162,-2.174399665077776,1.1632144027590092,-2.6120000807274866,1.0043530835651162,0.5154193213941684,2.0499878322401712,29.531351795382783,117.45565084053445,4.061050790307875,5.204064070397555,-5.189762259613811,0.3855522500140782,0.33098426474570813,0.46554381374133125,-87.92429904515166,87.92429904515166,
164,feet_open,True,280.0228500366211,636.1434020996094,66.22101987207607,47.225664783447776,56.72334232776193,54.3192742560439,424.17486572265625,681.158935546875,0.9105038642883301,437.5943603515625,668.9034423828125,0.8943615555763245,373.3553466796875,642.2347412109375,0.9283214807510376,389.5110778808594,630.0719604492188,0.9554430246353149,162.67160034179688,699.299560546875,0.902816891670227,138.59561157226562,690.58984375,0.8934311270713806,172.09744262695312,652.8784790039062,0.9231974482536316,170.5346221923828,642.21484375,0.9526693224906921,2.653791267654794,0.8287211871623436,0.9105038642883301,2.9008397566616795,0.6031015828522054,0.8943615555763245,1.7182206117689736,0.11213955257604284,0.9283214807510376,2.015642317460748,-0.11177324685473092,0.9554430246353149,-2.160397967426212,1.1626841358293458,0.902816891670227,-2.6036290138508136,1.0023411099667368,0.8934311270713806,-1.9868713065079202,0.3080872698227338,0.9231974482536316,-2.015642317460748,0.11177324685473092,0.9526693224906921,2.777315512158237,0.7159113850072745,0.8943615555763245,-2.382013490638513,1.0825126228980413,0.8934311270713806,2.015642317460748,-0.11177324685473092,-2.015642317460748,0.11177324685473092,1.7182206117689736,0.11213955257604284,-1.9868713065079202,0.3080872698227338,2.777315512158237,0.7159113850072745,-2.382013490638513,1.0825126228980413,2.653791267654794,0.8287211871623436,2.9008397566616795,0.6031015828522054,-2.160397967426212,1.1626841358293458,-2.6036290138508136,1.0023411099667368,0.5181310544011829,2.0426017142841006,29.68672265185104,117.0324574546658,4.037478029984056,5.172337211234661,-5.15932900279675,0.3666012378907668,0.3345701148782547,0.4713423877155804,-87.34573480281476,87.34573480281476,
165,feet_open,True,279.64476776123047,636.4905090332031,65.54107929786309,46.533594727386976,56.03733701262503,54.405177393872954,424.38037109375,680.6660766601562,0.9094622731208801,437.69598388671875,668.61376953125,0.893341600894928,373.7259216308594,642.8446655273438,0.9277664422988892,389.7539367675781,630.374267578125,0.9549614787101746,161.88987731933594,699.1438598632812,0.9022380709648132,137.79624938964844,690.5783081054688,0.8928208351135254,171.04513549804688,653.4382934570312,0.9225819706916809,169.5355987548828,642.6067504882812,0.9523939490318298,2.6603277530865928,0.8119735977908625,0.9094622731208801,2.905076753656313,0.5904449178703451,0.893341600894928,1.7292683964343476,0.11679323179371202,0.9277664422988892,2.0238729893149476,-0.11242020976788376,0.9549614787101746,-2.1644059643330187,1.1516064064361284,0.9022380709648132,-2.60726138883166,0.9941663948761782,0.8928208351135254,-1.9961267928043547,0.3115105075594655,0.9225819706916809,-2.0238729893149476,0.11242020976788376,0.9523939490318298,2.782702253371453,0.7012092578306038,0.893341600894928,-2.3858336765823394,1.0728864006561534,0.8928208351135254,2.0238729893149476,-0.11242020976788376,-2.0238729893149476,0.11242020976788376,1.7292683964343476,0.11679323179371202,-1.9961267928043547,0.3115105075594655,2.782702253371453,0.7012092578306038,-2.3858336765823394,1.0728864006561534,2.6603277530865928,0.8119735977908625,2.905076753656313,0.5904449178703451,-2.1644059643330187,1.1516064064361284,-2.60726138883166,0.9941663948761782,0.5064998541834786,2.043875428302183,29.02030396870494,117.10543589220858,4.053985782137316,5.181882626779796,-5.1685359299537925,0.37167714282554953,0.33011669044021996,0.4700088129470224,-88.08513192350364,88.08513192350364,
166,feet_open,True,279.57476806640625,636.6960144042969,64.8018098213901,44.745601897690214,54.77370585954016,54.42360381715631,424.02642822265625,680.415283203125,0.9076964259147644,437.4022521972656,668.5527954101562,0.8913291692733765,374.0928955078125,642.9675903320312,0.926508903503418,390.071044921875,630.3781127929688,0.953841507434845,162.8824005126953,698.7158203125,0.9005566835403442,138.4501190185547,690.4943237304688,0.8912325501441956,169.9974822998047,654.250732421875,0.9216650128364563,169.0784912109375,643.013916015625,0.9513924717903137,2.654209755045908,0.8033144763016633,0.9076964259147644,2.8999822330969263,0.585348612945344,0.8913291692733765,1.736712029562634,0.11523632188718352,0.926508903503418,2.0303006251974125,-0.11608752762044199,0.953841507434845,-2.1441499527623202,1.1395755069173168,0.9005566835403442,-2.5930779873008687,0.9885106011523015,0.8912325501441956,-2.0134147333341197,0.3225570669034643,0.9216650128364563,-2.0303006251974125,0.11608752762044199,0.9513924717903137,2.7770959940714173,0.6943315446235037,0.8913291692733765,-2.3686139700315945,1.0640430540348091,0.8912325501441956,2.0303006251974125,-0.11608752762044199,-2.0303006251974125,0.11608752762044199,1.736712029562634,0.11523632188718352,-2.0134147333341197,0.3225570669034643,2.7770959940714173,0.6943315446235037,-2.3686139700315945,1.0640430540348091,2.654209755045908,0.8033144763016633,2.8999822330969263,0.585348612945344,-2.1441499527623202,1.1395755069173168,-2.5930779873008687,0.9885106011523015,0.5079091117171199,2.0175333508887743,29.1010484776296,115.59614603281337,4.067233429615778,5.158974475112298,-5.145709964103012,0.3697115094113055,0.32850148942737534,0.4736633677501746,-86.49509755518376,86.49509755518376,
167,feet_open,True,279.40655517578125,636.8957824707031,64.12933085901328,45.05588820814434,54.59260953357881,54.43205410297744,423.650390625,680.2215576171875,0.9064253568649292,437.11431884765625,668.5040893554688,0.8899483680725098,374.17376708984375,643.4894409179688,0.9256191849708557,389.9717712402344,630.6452026367188,0.9531127214431763,162.29393005371094,698.9000244140625,0.9006743431091309,137.89529418945312,690.6294555664062,0.8913692235946655,170.03433227539062,654.3612670898438,0.921433687210083,168.84133911132812,643.1463623046875,0.9513778686523438,2.649979645749371,0.7959606864094892,0.9064253568649292,2.8973325785853152,0.5806928914526606,0.8899483680725098,1.7410184766273358,0.12113558005346249,0.9256191849708557,2.031251950464335,-0.11483270174149955,0.9531127214431763,-2.151537858566029,1.139112660089154,0.9006743431091309,-2.599778077796029,0.9871696738478198,0.8913692235946655,-2.0093348432795586,0.320867637772745,0.921433687210083,-2.031251950464335,0.11483270174149955,0.9513778686523438,2.773656112167343,0.6883267889310749,0.8899483680725098,-2.375657968181029,1.063141166968487,0.8913692235946655,2.031251950464335,-0.11483270174149955,-2.031251950464335,0.11483270174149955,1.7410184766273358,0.12113558005346249,-2.0093348432795586,0.320867637772745,2.773656112167343,0.6883267889310749,-2.375657968181029,1.063141166968487,2.649979645749371,0.7959606864094892,2.8973325785853152,0.5806928914526606,-2.151537858566029,1.139112660089154,-2.599778077796029,0.9871696738478198,0.5022783629022132,2.0292424945182117,28.778430335037154,116.26703054449263,4.068990555729722,5.1629372760142624,-5.149314080348372,0.374814378037412,0.3279080617004077,0.47329268450219303,-87.48860020945547,87.48860020945547,
168,feet_open,True,276.55916595458984,636.4529113769531,67.23750861085277,50.827912503273545,59.032710557063155,54.66208692568173,425.18798828125,681.6656494140625,0.9396271705627441,438.033447265625,669.0213623046875,0.9232778549194336,372.69708251953125,642.9387817382812,0.9546149373054504,387.16082763671875,630.7701416015625,0.9738634824752808,161.20147705078125,702.8483276367188,0.908689022064209,138.29434204101562,693.552490234375,0.8963011503219604,168.27462768554688,650.8692626953125,0.9193623661994934,165.95750427246094,642.1356811523438,0.951655924320221,2.719047710870152,0.8271315747344291,0.9396271705627441,2.9540453062206478,0.5958142610254574,0.9232778549194336,1.7587677670567168,0.11865391034459183,0.9546149373054504,2.0233706377237723,-0.10396181512639442,0.9738634824752808,-2.1103784248239235,1.2146520558213678,0.908689022064209,-2.529446490060987,1.044592002772491,0.8963011503219604,-1.9809806825755853,0.26373583829610764,0.9193623661994934,-2.0233706377237723,0.10396181512639442,0.951655924320221,2.8365465085454,0.7114729178799433,0.9232778549194336,-2.3199124574424554,1.1296220292969295,0.8963011503219604,2.0233706377237723,-0.10396181512639442,-2.0233706377237723,0.10396181512639442,1.7587677670567168,0.11865391034459183,-1.9809806825755853,0.26373583829610764,2.8365465085454,0.7114729178799433,-2.3199124574424554,1.1296220292969295,2.719047710870152,0.8271315747344291,2.9540453062206478,0.5958142610254574,-2.1103784248239235,1.2146520558213678,-2.529446490060987,1.044592002772491,0.5028722028570007,1.943890951306944,28.81245485815272,111.3767473435585,4.052079365761277,5.1733855208456445,-5.156458965987856,0.4181491114169862,0.3297447034328986,0.45225928950605593,-82.56429248540579,82.56429248540579,
169,feet_open,True,276.2535171508789,636.1429138183594,68.15845004427739,49.69872156704559,58.928585805661484,54.87541186968072,425.18109130859375,681.6312866210938,0.9425457119941711,438.1796875,668.7362060546875,0.9273731708526611,371.9704895019531,642.3157958984375,0.9563778042793274,386.38482666015625,630.0714721679688,0.9752593040466309,161.43267822265625,702.1122436523438,0.9084333777427673,138.55599975585938,693.1112060546875,0.895294725894928,168.9918670654297,651.687255859375,0.9193941354751587,166.12220764160156,642.21435546875,0.9518997669219971,2.7139217562756737,0.8289390685715693,0.9425457119941711,2.950796446570037,0.5939507536404712,0.9273731708526611,1.7442597529542903,0.11248903415499852,0.9563778042793274,2.0069336294152924,-0.11064047527896852,0.9752593040466309,-2.092391382882038,1.2021655525911992,0.9084333777427673,-2.5092753330403514,1.038138763707462,0.895294725894928,-1.9546395449418483,0.2832660660102316,0.9193941354751587,-2.0069336294152924,0.11064047527896852,0.9518997669219971,2.8323591014228553,0.7114449111060203,0.9273731708526611,-2.300833357961195,1.1201521581493306,0.895294725894928,2.0069336294152924,-0.11064047527896852,-2.0069336294152924,0.11064047527896852,1.7442597529542903,0.11248903415499852,-1.9546395449418483,0.2832660660102316,2.8323591014228553,0.7114449111060203,-2.300833357961195,1.1201521581493306,2.7139217562756737,0.8289390685715693,2.950796446570037,0.5939507536404712,-2.092391382882038,1.2021655525911992,-2.5092753330403514,1.038138763707462,0.503196809801851,1.963030485726153,28.831053466093277,112.47336188762455,4.0199621429302015,5.149437487615807,-5.13319245938405,0.4087072470433103,0.33366019699120153,0.4479922045874338,-83.64230842153127,83.64230842153127,
170,feet_open,True,275.76168060302734,636.060791015625,68.64891191162384,49.51929888997682,59.084105400800325,55.0858465462367,425.51953125,681.4873046875,0.9441874623298645,438.450439453125,668.3749389648438,0.9298220276832581,371.7418518066406,642.0155029296875,0.9574280977249146,385.9154357910156,629.807861328125,0.9760578274726868,161.04090881347656,701.91015625,0.9074572920799255,138.3349151611328,693.0502319335938,0.8935263752937317,168.96969604492188,651.8690795898438,0.9184386134147644,165.60792541503906,642.313720703125,0.9514978528022766,2.718626653423077,0.8246494611596089,0.9441874623298645,2.9533676806354183,0.5866143478814587,0.9298220276832581,1.7423744431893524,0.1080987637916097,0.9574280977249146,1.999674364548976,-0.11351245518667955,0.9760578274726868,-2.082581624542324,1.1953953576642207,0.9074572920799255,-2.4947745030394404,1.0345568687981268,0.8935263752937317,-1.93864651727679,0.28697550396997074,0.9184386134147644,-1.999674364548976,0.11351245518667955,0.9514978528022766,2.8359971670292476,0.7056319045205338,0.9298220276832581,-2.288678063790882,1.1149761132311737,0.8935263752937317,1.999674364548976,-0.11351245518667955,-1.999674364548976,0.11351245518667955,1.7423744431893524,0.1080987637916097,-1.93864651727679,0.28697550396997074,2.8359971670292476,0.7056319045205338,-2.288678063790882,1.1149761132311737,2.718626653423077,0.8246494611596089,2.9533676806354183,0.5866143478814587,-2.082581624542324,1.1953953576642207,-2.4947745030394404,1.0345568687981268,0.5000593805538021,1.970753809837052,28.65129201165917,112.91587576299071,4.005787134492725,5.1409978508638075,-5.124675230820129,0.4093442087106399,0.3343113294670807,0.4424612848424902,-84.26458375133154,84.26458375133154,
171,feet_open,True,275.0941162109375,636.2408752441406,68.77145112233407,48.413218328051585,58.59233472519283,55.26117095518451,425.3176574707031,681.5443115234375,0.9455832839012146,438.4202575683594,668.0841064453125,0.9322081208229065,371.6142578125,641.664794921875,0.9581894874572754,385.37054443359375,629.5137939453125,0.9764103889465332,160.9915313720703,701.6912841796875,0.9033800959587097,138.3060760498047,693.13427734375,0.8879632949829102,168.7535400390625,652.9285278320312,0.9154342412948608,164.81768798828125,642.9679565429688,0.9489420652389526,2.7184284853752616,0.8198059414274244,0.9455832839012146,2.955531678651462,0.5762315682198623,0.9322081208229065,1.7466177414126463,0.09815064690057046,0.9581894874572754,1.9955499732730564,-0.12173251457671115,0.9764103889465332,-2.064787677615475,1.1843833166080682,0.9033800959587097,-2.475301152631468,1.0295366731506388,0.8879632949829102,-1.9243272325538427,0.3019779041856336,0.9154342412948608,-1.9955499732730564,0.12173251457671115,0.9489420652389526,2.8369800820133615,0.6980187548236433,0.9322081208229065,-2.2700444151234715,1.1069599948793536,0.8879632949829102,1.9955499732730564,-0.12173251457671115,-1.9955499732730564,0.12173251457671115,1.7466177414126463,0.09815064690057046,-1.9243272325538427,0.3019779041856336,2.8369800820133615,0.6980187548236433,-2.2700444151234715,1.1069599948793536,2.7184284853752616,0.8198059414274244,2.955531678651462,0.5762315682198623,-2.064787677615475,1.1843833166080682,-2.475301152631468,1.0295366731506388,0.5029620744104327,1.976448602440967,28.817604118862658,113.24216334439735,3.9985189762887283,5.123371170642824,-5.107024497136833,0.4089412400557103,0.3399211666625482,0.4387468474641593,-84.4245592255347,84.4245592255347,
172,feet_open,True,274.7530822753906,636.1742553710938,68.12144175219166,47.833994961931005,57.977718357061335,55.39699832527835,425.157470703125,681.5554809570312,0.9464375376701355,438.4654541015625,668.0048217773438,0.9337769746780396,372.38671875,641.4750366210938,0.9587492346763611,385.4193420410156,629.4214477539062,0.9768150448799133,161.28076171875,701.1878051757812,0.9004413485527039,138.6939697265625,692.9536743164062,0.8838849067687988,168.38368225097656,652.9157104492188,0.9131179451942444,164.08682250976562,642.9270629882812,0.9473310708999634,2.7150277627786727,0.81920008227647,0.9464375376701355,2.9552570856798184,0.5745900927582445,0.9337769746780396,1.7624355005902532,0.09568715652922274,0.9587492346763611,1.9976941551204332,-0.12189843892870471,0.9768150448799133,-2.0483478164350606,1.1735933673327024,0.9004413485527039,-2.4560737343550727,1.0249547928917897,0.8838849067687988,-1.9201293073649508,0.30220870415799517,0.9131179451942444,-1.9976941551204332,0.12189843892870471,0.9473310708999634,2.8351424242292453,0.6968950875173572,0.9337769746780396,-2.2522107753950666,1.099274080112246,0.8838849067687988,1.9976941551204332,-0.12189843892870471,-1.9976941551204332,0.12189843892870471,1.7624355005902532,0.09568715652922274,-1.9201293073649508,0.30220870415799517,2.8351424242292453,0.6968950875173572,-2.2522107753950666,1.099274080112246,2.7150277627786727,0.81920008227647,2.9552570856798184,0.5745900927582445,-2.0483478164350606,1.1735933673327024,-2.4560737343550727,1.0249547928917897,0.5108374488772103,1.9655563322460672,29.268829837894103,112.61808223291345,4.002819589647076,5.103241267215318,-5.087353199624312,0.40237899259488885,0.34284715917395214,0.43397448076533623,-83.34925239501935,83.34925239501935,
173,feet_open,True,275.4033432006836,635.0954895019531,68.1508034983199,48.98104118521943,58.565922341769664,55.55544452610292,425.20135498046875,681.826416015625,0.946861982345581,439.245361328125,668.176513671875,0.9343690276145935,373.6322021484375,640.1932983398438,0.9589223861694336,386.22845458984375,628.21630859375,0.9771143794059753,160.8284912109375,701.0146484375,0.9009181261062622,138.2180633544922,692.666015625,0.8839595317840576,169.78143310546875,652.2449340820312,0.9135069251060486,164.57823181152344,641.9746704101562,0.9480080008506775,2.696369600812069,0.8411583583264317,0.946861982345581,2.9491622202835526,0.5954596251026061,0.9343690276145935,1.7681229947066797,0.09176074246864142,0.9589223861694336,1.9948559917847224,-0.12382550381665866,0.9771143794059753,-2.0623514574869923,1.1865472321902586,0.9009181261062622,-2.469339972281824,1.0362715412347598,0.8839595317840576,-1.9011981813157488,0.3086906193689153,0.9135069251060486,-1.9948559917847224,0.12382550381665866,0.9480080008506775,2.8227659105478105,0.7183089917145189,0.9343690276145935,-2.2658457148844082,1.1114093867125092,0.8839595317840576,1.9948559917847224,-0.12382550381665866,-1.9948559917847224,0.12382550381665866,1.7681229947066797,0.09176074246864142,-1.9011981813157488,0.3086906193689153,2.8227659105478105,0.7183089917145189,-2.2658457148844082,1.1114093867125092,2.696369600812069,0.8411583583264317,2.9491622202835526,0.5954596251026061,-2.0623514574869923,1.1865472321902586,-2.469339972281824,1.0362715412347598,0.5360593832548575,1.9971918726775404,30.713940228889207,114.43066518225234,3.9973907406481333,5.103772741319062,-5.088611625432218,0.3931003949979903,0.3525223056305048,0.4338460953691477,-83.71672495336313,83.71672495336313,
174,feet_open,True,276.0763854980469,634.37841796875,67.77742195694616,49.847051429803464,58.812236693374814,55.718284134466515,424.8222351074219,682.3558349609375,0.950247049331665,439.52191162109375,668.3027954101562,0.9391018748283386,375.6394958496094,637.9415283203125,0.9612406492233276,386.78033447265625,626.8927001953125,0.9788236618041992,160.20339965820312,700.625,0.9008153676986694,138.36952209472656,692.2731323242188,0.8824450373649597,172.24325561523438,652.2030029296875,0.913989245891571,165.3724365234375,641.8641357421875,0.9487648606300354,2.6696057123798433,0.8610713294114054,0.950247049331665,2.933427126517377,0.6088553868517484,0.9391018748283386,1.7869019460700553,0.06394867334685944,0.9612406492233276,1.9868513665540093,-0.13434939517110767,0.9788236618041992,-2.0796222934684097,1.1889558887236233,0.9008153676986694,-2.471484281012467,1.0390613288763486,0.8824450373649597,-1.8635378223821297,0.3199054895143742,0.913989245891571,-1.9868513665540093,0.13434939517110767,0.9487648606300354,2.8015164194486104,0.734963358131577,0.9391018748283386,-2.275553287240438,1.114008608799986,0.8824450373649597,1.9868513665540093,-0.13434939517110767,-1.9868513665540093,0.13434939517110767,1.7869019460700553,0.06394867334685944,-1.8635378223821297,0.3199054895143742,2.8015164194486104,0.734963358131577,-2.275553287240438,1.114008608799986,2.6696057123798433,0.8610713294114054,2.933427126517377,0.6088553868517484,-2.0796222934684097,1.1889558887236233,-2.471484281012467,1.0390613288763486,0.584312387321073,2.049405066043607,33.47863371071096,117.42226079702843,3.9827769773163935,5.091199476413578,-5.0770697066890484,0.3790452506684091,0.36498578087205563,0.41955237617464053,-83.94362708631746,83.94362708631746,
175,feet_open,True,275.9505310058594,634.2527770996094,66.81740247834145,50.81027121416468,58.81383684625307,55.87306177005584,423.79736328125,682.4970703125,0.9518142342567444,438.6329345703125,668.2577514648438,0.941349446773529,376.7286376953125,636.7020263671875,0.9624147415161133,386.5145263671875,626.4898681640625,0.9796885848045349,159.53558349609375,700.6823120117188,0.9023289680480957,138.4741668701172,692.2728271484375,0.8835093975067139,173.18832397460938,651.79150390625,0.9154189229011536,165.38653564453125,642.0156860351562,0.9501276016235352,2.6461201085390753,0.863462493096204,0.9518142342567444,2.9116428992914045,0.6086112571596842,0.941349446773529,1.8036975869373841,0.04383595940487292,0.9624147415161133,1.9788426096345215,-0.13893831284018276,0.9796885848045349,-2.0835612694516072,1.1889367220557634,0.9023289680480957,-2.4605124505530527,1.0384261791059197,0.8835093975067139,-1.8392084445660994,0.3139030912395817,0.9154189229011536,-1.9788426096345215,0.13893831284018276,0.9501276016235352,2.77888150391524,0.7360368751279441,0.941349446773529,-2.27203686000233,1.1136814505808414,0.8835093975067139,1.9788426096345215,-0.13893831284018276,-1.9788426096345215,0.13893831284018276,1.8036975869373841,0.04383595940487292,-1.8392084445660994,0.3139030912395817,2.77888150391524,0.7360368751279441,-2.27203686000233,1.1136814505808414,2.6461201085390753,0.863462493096204,2.9116428992914045,0.6086112571596842,-2.0835612694516072,1.1889367220557634,-2.4605124505530527,1.0384261791059197,0.6172833909839488,2.0668469544564707,35.36773306690412,118.42160738982365,3.9674283501936314,5.065016460420315,-5.05091836391757,0.3776445754528973,0.36803736884625843,0.40588867497484016,-83.05387432291953,83.05387432291953,
176,feet_open,True,275.5439682006836,634.3572692871094,64.57043473834644,50.612371441180315,57.591403089763375,55.95897883604122,423.15087890625,681.2698364257812,0.9518285989761353,438.4656677246094,667.1736450195312,0.9417999982833862,378.54864501953125,636.2971801757812,0.9624912738800049,386.9664611816406,625.9569091796875,0.9796983003616333,158.6488800048828,700.9203491210938,0.9018105268478394,137.81764221191406,692.7762451171875,0.8820942640304565,172.7890167236328,652.5919189453125,0.9147520065307617,164.12147521972656,642.7576293945312,0.9499167203903198,2.6377699124576943,0.8383385135766118,0.9518285989761353,2.9114487596580947,0.5864362862762963,0.9417999982833862,1.8407175928039978,0.03466665991807639,0.9624912738800049,1.991145930439919,-0.15011639386835088,0.9796983003616333,-2.0889424829981484,1.189497757437872,0.9018105268478394,-2.4612015596693633,1.0439607198917022,0.8820942640304565,-1.836254942716537,0.32585744124513627,0.9147520065307617,-1.991145930439919,0.15011639386835088,0.9499167203903198,2.7746093360578943,0.7123873999264541,0.9417999982833862,-2.275072021333756,1.1167292386647871,0.8820942640304565,1.991145930439919,-0.15011639386835088,-1.991145930439919,0.15011639386835088,1.8407175928039978,0.03466665991807639,-1.836254942716537,0.32585744124513627,2.7746093360578943,0.7123873999264541,-2.275072021333756,1.1167292386647871,2.6377699124576943,0.8383385135766118,2.9114487596580947,0.5864362862762963,-2.0889424829981484,1.189497757437872,-2.4612015596693633,1.0439607198917022,0.6277637130529526,2.0773573187470173,35.96821128939585,119.02380690481698,3.9935933934317793,5.06584387182857,-5.04968135739165,0.40434183873833307,0.37196080912348806,0.39969719721536784,-83.05559561542113,83.05559561542113,
